row_type,service,major_group_code,major_group_name,afsc_code,afsc_family,skill_level_num,skill_level_name,skill_tier,afsc_title,shred_code,shred_title,aircraft_tags,authorized_without_shredouts,is_data_mask,page,effective_date,source_file,afsc_code_plain,search_key_plain,search_key,join_key_afsc_skill,join_key_afsc_skill_shred,text,id
shred,USAF,1T,AIRCREW PROTECTION,1U171*,1U1,7,Craftsman/Advanced,craftsman,Remotely Piloted Aircraft (RPA) Pilot Pilot Pilot Remotely Piloted Aircraft Remotely Piloted Aircraft,O,RQ-4,RQ-4,true,false,2,2025-04-30,EnlClassStructue.pdf,1U171,1U171/O,1U171*/O,1U171*|7,1U171*|7|O,USAF 1T 1U171* (Craftsman/Advanced) : Remotely Piloted Aircraft (RPA) Pilot Pilot Pilot Remotely Piloted Aircraft Remotely Piloted Aircraft | Shred O: RQ-4,1u171*:7:o:f1dd59da14
shred,USAF,1T,AIRCREW PROTECTION,1U171*,1U1,7,Craftsman/Advanced,craftsman,Remotely Piloted Aircraft (RPA) Pilot Pilot Pilot Remotely Piloted Aircraft Remotely Piloted Aircraft,R,MQ-9,MQ-9,true,false,2,2025-04-30,EnlClassStructue.pdf,1U171,1U171/R,1U171*/R,1U171*|7,1U171*|7|R,USAF 1T 1U171* (Craftsman/Advanced) : Remotely Piloted Aircraft (RPA) Pilot Pilot Pilot Remotely Piloted Aircraft Remotely Piloted Aircraft | Shred R: MQ-9,1u171*:7:r:c411055ae0
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1U191,1U1,9,Superintendent,superintendent,,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1U191,1U191,1U191,1U191|9,1U191|9|,USAF 1C 1U191 (Superintendent) : ,1u191:9:_:1abd741779
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1W000,1W0,00,Chief Enlisted Manager,cem,Weather,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1W000,1W000,1W000,1W000|00,1W000|00|,USAF 1C 1W000 (Chief Enlisted Manager) : Weather,1w000:00:_:d54c968352
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1W031,1W0,3,Apprentice/Semiskilled,apprentice,Weather,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1W031,1W031,1W031,1W031|3,1W031|3|,USAF 1C 1W031 (Apprentice/Semiskilled) : Weather,1w031:3:_:5898eba52a
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1W051,1W0,5,Journeyman/Skilled,journeyman,Weather,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1W051,1W051,1W051,1W051|5,1W051|5|,USAF 1C 1W051 (Journeyman/Skilled) : Weather,1w051:5:_:840354ca2f
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1W071,1W0,7,Craftsman/Advanced,craftsman,Weather,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1W071,1W071,1W071,1W071|7,1W071|7|,USAF 1C 1W071 (Craftsman/Advanced) : Weather,1w071:7:_:dc9101b86f
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1W091,1W0,9,Superintendent,superintendent,Weather,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1W091,1W091,1W091,1W091|9,1W091|9|,USAF 1C 1W091 (Superintendent) : Weather,1w091:9:_:ccc954bb61
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z100,1Z1,00,Chief Enlisted Manager,cem,Pararescue,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z100,1Z100,1Z100,1Z100|00,1Z100|00|,USAF 1C 1Z100 (Chief Enlisted Manager) : Pararescue,1z100:00:_:af238d68d1
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z131,1Z1,3,Apprentice/Semiskilled,apprentice,Pararescue,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z131,1Z131,1Z131,1Z131|3,1Z131|3|,USAF 1C 1Z131 (Apprentice/Semiskilled) : Pararescue,1z131:3:_:d598de0786
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z151,1Z1,5,Journeyman/Skilled,journeyman,Pararescue,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z151,1Z151,1Z151,1Z151|5,1Z151|5|,USAF 1C 1Z151 (Journeyman/Skilled) : Pararescue,1z151:5:_:7c8a9c90be
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z171,1Z1,7,Craftsman/Advanced,craftsman,Pararescue,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z171,1Z171,1Z171,1Z171|7,1Z171|7|,USAF 1C 1Z171 (Craftsman/Advanced) : Pararescue,1z171:7:_:9ff9d1d7f4
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z191,1Z1,9,Superintendent,superintendent,Pararescue,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z191,1Z191,1Z191,1Z191|9,1Z191|9|,USAF 1C 1Z191 (Superintendent) : Pararescue,1z191:9:_:1a713fed68
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z200,1Z2,00,Chief Enlisted Manager,cem,Combat Control,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z200,1Z200,1Z200,1Z200|00,1Z200|00|,USAF 1C 1Z200 (Chief Enlisted Manager) : Combat Control,1z200:00:_:f610036a6d
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z231,1Z2,3,Apprentice/Semiskilled,apprentice,Combat Control,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z231,1Z231,1Z231,1Z231|3,1Z231|3|,USAF 1C 1Z231 (Apprentice/Semiskilled) : Combat Control,1z231:3:_:eae558002d
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z251,1Z2,5,Journeyman/Skilled,journeyman,Combat Control,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z251,1Z251,1Z251,1Z251|5,1Z251|5|,USAF 1C 1Z251 (Journeyman/Skilled) : Combat Control,1z251:5:_:36dcb7b2e2
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z271,1Z2,7,Craftsman/Advanced,craftsman,Combat Control,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z271,1Z271,1Z271,1Z271|7,1Z271|7|,USAF 1C 1Z271 (Craftsman/Advanced) : Combat Control,1z271:7:_:9164d279cc
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z291,1Z2,9,Superintendent,superintendent,Combat Control,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z291,1Z291,1Z291,1Z291|9,1Z291|9|,USAF 1C 1Z291 (Superintendent) : Combat Control,1z291:9:_:5f0c29baf4
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z300,1Z3,00,Chief Enlisted Manager,cem,(TACP) (TACP),,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z300,1Z300,1Z300,1Z300|00,1Z300|00|,USAF 1C 1Z300 (Chief Enlisted Manager) : (TACP) (TACP),1z300:00:_:793b2f07b7
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z331,1Z3,3,Apprentice/Semiskilled,apprentice,Tactical Air Control Party (TACP),,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z331,1Z331,1Z331,1Z331|3,1Z331|3|,USAF 1C 1Z331 (Apprentice/Semiskilled) : Tactical Air Control Party (TACP),1z331:3:_:49f3423349
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z351,1Z3,5,Journeyman/Skilled,journeyman,Tactical Air Control Party (TACP),,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z351,1Z351,1Z351,1Z351|5,1Z351|5|,USAF 1C 1Z351 (Journeyman/Skilled) : Tactical Air Control Party (TACP),1z351:5:_:67f4cc2224
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z371,1Z3,7,Craftsman/Advanced,craftsman,Tactical Air Control Party (TACP),,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z371,1Z371,1Z371,1Z371|7,1Z371|7|,USAF 1C 1Z371 (Craftsman/Advanced) : Tactical Air Control Party (TACP),1z371:7:_:d5ce80b846
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z391,1Z3,9,Superintendent,superintendent,,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z391,1Z391,1Z391,1Z391|9,1Z391|9|,USAF 1C 1Z391 (Superintendent) : ,1z391:9:_:cc7e3e661a
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z400,1Z4,00,Chief Enlisted Manager,cem,Special Reconnaissance,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z400,1Z400,1Z400,1Z400|00,1Z400|00|,USAF 1C 1Z400 (Chief Enlisted Manager) : Special Reconnaissance,1z400:00:_:fc403c93d0
base,USAF,1Z,SPECIAL WARFARE,1Z431,1Z4,3,Apprentice/Semiskilled,apprentice,Special Reconnaissance,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z431,1Z431,1Z431,1Z431|3,1Z431|3|,USAF 1Z 1Z431 (Apprentice/Semiskilled) : Special Reconnaissance,1z431:3:_:0f1a2686ea
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z451,1Z4,5,Journeyman/Skilled,journeyman,Special Reconnaissance,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z451,1Z451,1Z451,1Z451|5,1Z451|5|,USAF 1C 1Z451 (Journeyman/Skilled) : Special Reconnaissance,1z451:5:_:0a4a575b47
base,USAF,1Z,SPECIAL WARFARE,1Z471,1Z4,7,Craftsman/Advanced,craftsman,Special Reconnaissance,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z471,1Z471,1Z471,1Z471|7,1Z471|7|,USAF 1Z 1Z471 (Craftsman/Advanced) : Special Reconnaissance,1z471:7:_:0dfd368e64
base,USAF,1C,COMMAND AND CONTROL SYSTEMS OPERATIONS,1Z491,1Z4,9,Superintendent,superintendent,Special Reconnaissance,,,,false,false,2,2025-04-30,EnlClassStructue.pdf,1Z491,1Z491,1Z491,1Z491|9,1Z491|9|,USAF 1C 1Z491 (Superintendent) : Special Reconnaissance,1z491:9:_:09bff72e7a
base,USAF,1Z,SPECIAL WARFARE,2A031,2A0,3,Apprentice/Semiskilled,apprentice,"Components, and Electronic",,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A031,2A031,2A031,2A031|3,2A031|3|,"USAF 1Z 2A031 (Apprentice/Semiskilled) : Components, and Electronic",2a031:3:_:1f1c88c250
shred,USAF,2A,AEROSPACE MAINTENANCE,2A031,2A0,3,Apprentice/Semiskilled,apprentice,"Components, and Electronic",E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A031,2A031/E,2A031/E,2A031|3,2A031|3|E,"USAF 2A 2A031 (Apprentice/Semiskilled) : Components, and Electronic | Shred E: A-10, U-2",2a031:3:e:207495f797
shred,USAF,2A,AEROSPACE MAINTENANCE,2A031,2A0,3,Apprentice/Semiskilled,apprentice,"Components, and Electronic",L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A031,2A031/L,2A031/L,2A031|3,2A031|3|L,"USAF 2A 2A031 (Apprentice/Semiskilled) : Components, and Electronic | Shred L: F-15",2a031:3:l:9792a7c0c0
shred,USAF,2A,AEROSPACE MAINTENANCE,2A031,2A0,3,Apprentice/Semiskilled,apprentice,"Components, and Electronic",M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A031,2A031/M,2A031/M,2A031|3,2A031|3|M,"USAF 2A 2A031 (Apprentice/Semiskilled) : Components, and Electronic | Shred M: F-16",2a031:3:m:8d2c107ca9
base,USAF,1Z,SPECIAL WARFARE,2A051,2A0,5,Journeyman/Skilled,journeyman,"Components, and Electronic",,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A051,2A051,2A051,2A051|5,2A051|5|,"USAF 1Z 2A051 (Journeyman/Skilled) : Components, and Electronic",2a051:5:_:25c8779d8c
shred,USAF,2A,AEROSPACE MAINTENANCE,2A051,2A0,5,Journeyman/Skilled,journeyman,"Components, and Electronic",E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A051,2A051/E,2A051/E,2A051|5,2A051|5|E,"USAF 2A 2A051 (Journeyman/Skilled) : Components, and Electronic | Shred E: A-10, U-2",2a051:5:e:d13abf9a48
shred,USAF,2A,AEROSPACE MAINTENANCE,2A051,2A0,5,Journeyman/Skilled,journeyman,"Components, and Electronic",L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A051,2A051/L,2A051/L,2A051|5,2A051|5|L,"USAF 2A 2A051 (Journeyman/Skilled) : Components, and Electronic | Shred L: F-15",2a051:5:l:c488491bad
shred,USAF,2A,AEROSPACE MAINTENANCE,2A051,2A0,5,Journeyman/Skilled,journeyman,"Components, and Electronic",M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A051,2A051/M,2A051/M,2A051|5,2A051|5|M,"USAF 2A 2A051 (Journeyman/Skilled) : Components, and Electronic | Shred M: F-16",2a051:5:m:059471e498
base,USAF,1Z,SPECIAL WARFARE,2A071,2A0,7,Craftsman/Advanced,craftsman,"Components, and Electronic",,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A071,2A071,2A071,2A071|7,2A071|7|,"USAF 1Z 2A071 (Craftsman/Advanced) : Components, and Electronic",2a071:7:_:a22fcf87ca
shred,USAF,2A,AEROSPACE MAINTENANCE,2A071,2A0,7,Craftsman/Advanced,craftsman,"Components, and Electronic",E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A071,2A071/E,2A071/E,2A071|7,2A071|7|E,"USAF 2A 2A071 (Craftsman/Advanced) : Components, and Electronic | Shred E: A-10, U-2",2a071:7:e:bca5cc2735
shred,USAF,2A,AEROSPACE MAINTENANCE,2A071,2A0,7,Craftsman/Advanced,craftsman,"Components, and Electronic",L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A071,2A071/L,2A071/L,2A071|7,2A071|7|L,"USAF 2A 2A071 (Craftsman/Advanced) : Components, and Electronic | Shred L: F-15",2a071:7:l:20c138f452
shred,USAF,2A,AEROSPACE MAINTENANCE,2A071,2A0,7,Craftsman/Advanced,craftsman,"Components, and Electronic",M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A071,2A071/M,2A071/M,2A071|7,2A071|7|M,"USAF 2A 2A071 (Craftsman/Advanced) : Components, and Electronic | Shred M: F-16",2a071:7:m:1f5dbe8c18
base,USAF,1Z,SPECIAL WARFARE,2A090,2A0,9,Superintendent,superintendent,Avionics,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A090,2A090,2A090,2A090|9,2A090|9|,USAF 1Z 2A090 (Superintendent) : Avionics,2a090:9:_:83193d7965
shred,USAF,2A,AEROSPACE MAINTENANCE,2A090,2A0,9,Superintendent,superintendent,Avionics,E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A090,2A090/E,2A090/E,2A090|9,2A090|9|E,"USAF 2A 2A090 (Superintendent) : Avionics | Shred E: A-10, U-2",2a090:9:e:ce26b40d14
shred,USAF,2A,AEROSPACE MAINTENANCE,2A090,2A0,9,Superintendent,superintendent,Avionics,L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A090,2A090/L,2A090/L,2A090|9,2A090|9|L,USAF 2A 2A090 (Superintendent) : Avionics | Shred L: F-15,2a090:9:l:3744e2b50e
shred,USAF,2A,AEROSPACE MAINTENANCE,2A090,2A0,9,Superintendent,superintendent,Avionics,M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A090,2A090/M,2A090/M,2A090|9,2A090|9|M,USAF 2A 2A090 (Superintendent) : Avionics | Shred M: F-16,2a090:9:m:e0aa3aecc5
base,USAF,1Z,SPECIAL WARFARE,2A231,2A2,3,Apprentice/Semiskilled,apprentice,Environmental and Avionics,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A231,2A231,2A231,2A231|3,2A231|3|,USAF 1Z 2A231 (Apprentice/Semiskilled) : Environmental and Avionics,2a231:3:_:ad27d8246a
shred,USAF,2A,AEROSPACE MAINTENANCE,2A231,2A2,3,Apprentice/Semiskilled,apprentice,Environmental and Avionics,E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A231,2A231/E,2A231/E,2A231|3,2A231|3|E,"USAF 2A 2A231 (Apprentice/Semiskilled) : Environmental and Avionics | Shred E: A-10, U-2",2a231:3:e:af050fb902
shred,USAF,2A,AEROSPACE MAINTENANCE,2A231,2A2,3,Apprentice/Semiskilled,apprentice,Environmental and Avionics,L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A231,2A231/L,2A231/L,2A231|3,2A231|3|L,USAF 2A 2A231 (Apprentice/Semiskilled) : Environmental and Avionics | Shred L: F-15,2a231:3:l:0a0aeb3407
shred,USAF,2A,AEROSPACE MAINTENANCE,2A231,2A2,3,Apprentice/Semiskilled,apprentice,Environmental and Avionics,M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A231,2A231/M,2A231/M,2A231|3,2A231|3|M,USAF 2A 2A231 (Apprentice/Semiskilled) : Environmental and Avionics | Shred M: F-16,2a231:3:m:2fe942c2fd
base,USAF,1Z,SPECIAL WARFARE,2A251,2A2,5,Journeyman/Skilled,journeyman,Environmental and Avionics,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A251,2A251,2A251,2A251|5,2A251|5|,USAF 1Z 2A251 (Journeyman/Skilled) : Environmental and Avionics,2a251:5:_:a3a44c98d7
shred,USAF,2A,AEROSPACE MAINTENANCE,2A251,2A2,5,Journeyman/Skilled,journeyman,Environmental and Avionics,E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A251,2A251/E,2A251/E,2A251|5,2A251|5|E,"USAF 2A 2A251 (Journeyman/Skilled) : Environmental and Avionics | Shred E: A-10, U-2",2a251:5:e:54e0578ec0
shred,USAF,2A,AEROSPACE MAINTENANCE,2A251,2A2,5,Journeyman/Skilled,journeyman,Environmental and Avionics,L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A251,2A251/L,2A251/L,2A251|5,2A251|5|L,USAF 2A 2A251 (Journeyman/Skilled) : Environmental and Avionics | Shred L: F-15,2a251:5:l:93842e1dae
shred,USAF,2A,AEROSPACE MAINTENANCE,2A251,2A2,5,Journeyman/Skilled,journeyman,Environmental and Avionics,M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A251,2A251/M,2A251/M,2A251|5,2A251|5|M,USAF 2A 2A251 (Journeyman/Skilled) : Environmental and Avionics | Shred M: F-16,2a251:5:m:631aad2358
base,USAF,1Z,SPECIAL WARFARE,2A300,2A3,00,Chief Enlisted Manager,cem,Fighter Aircraft Maintenance,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A300,2A300,2A300,2A300|00,2A300|00|,USAF 1Z 2A300 (Chief Enlisted Manager) : Fighter Aircraft Maintenance,2a300:00:_:fcc1a38587
shred,USAF,2A,AEROSPACE MAINTENANCE,2A300,2A3,00,Chief Enlisted Manager,cem,Fighter Aircraft Maintenance,A,F-22 Integrated Avionics,F-22,false,false,3,2025-04-30,EnlClassStructue.pdf,2A300,2A300/A,2A300/A,2A300|00,2A300|00|A,USAF 2A 2A300 (Chief Enlisted Manager) : Fighter Aircraft Maintenance | Shred A: F-22 Integrated Avionics,2a300:00:a:b8bfa29b5f
shred,USAF,2A,AEROSPACE MAINTENANCE,2A300,2A3,00,Chief Enlisted Manager,cem,Fighter Aircraft Maintenance,B,F-35,F-35,false,false,3,2025-04-30,EnlClassStructue.pdf,2A300,2A300/B,2A300/B,2A300|00,2A300|00|B,USAF 2A 2A300 (Chief Enlisted Manager) : Fighter Aircraft Maintenance | Shred B: F-35,2a300:00:b:d0eaeb23f4
base,USAF,2A,AEROSPACE MAINTENANCE,2A333*,2A3,3,Apprentice/Semiskilled,apprentice,Tactical Aircraft Maintenance,,,,true,false,3,2025-04-30,EnlClassStructue.pdf,2A333,2A333,2A333*,2A333*|3,2A333*|3|,USAF 2A 2A333* (Apprentice/Semiskilled) : Tactical Aircraft Maintenance,2a333*:3:_:ae22bc9b15
shred,USAF,2A,AEROSPACE MAINTENANCE,2A333*,2A3,3,Apprentice/Semiskilled,apprentice,Tactical Aircraft Maintenance,E,"A-10, U-2","A-10,U-2",true,false,3,2025-04-30,EnlClassStructue.pdf,2A333,2A333/E,2A333*/E,2A333*|3,2A333*|3|E,"USAF 2A 2A333* (Apprentice/Semiskilled) : Tactical Aircraft Maintenance | Shred E: A-10, U-2",2a333*:3:e:49e4b1b676
shred,USAF,2A,AEROSPACE MAINTENANCE,2A333*,2A3,3,Apprentice/Semiskilled,apprentice,Tactical Aircraft Maintenance,L,F-15,F-15,true,false,3,2025-04-30,EnlClassStructue.pdf,2A333,2A333/L,2A333*/L,2A333*|3,2A333*|3|L,USAF 2A 2A333* (Apprentice/Semiskilled) : Tactical Aircraft Maintenance | Shred L: F-15,2a333*:3:l:e8b35706e0
shred,USAF,2A,AEROSPACE MAINTENANCE,2A333*,2A3,3,Apprentice/Semiskilled,apprentice,Tactical Aircraft Maintenance,M,F-16,F-16,true,false,3,2025-04-30,EnlClassStructue.pdf,2A333,2A333/M,2A333*/M,2A333*|3,2A333*|3|M,USAF 2A 2A333* (Apprentice/Semiskilled) : Tactical Aircraft Maintenance | Shred M: F-16,2a333*:3:m:ed4a007fd2
base,USAF,1Z,SPECIAL WARFARE,2A334,2A3,3,Apprentice/Semiskilled,apprentice,,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A334,2A334,2A334,2A334|3,2A334|3|,USAF 1Z 2A334 (Apprentice/Semiskilled) : ,2a334:3:_:1a164bc555
base,USAF,1Z,SPECIAL WARFARE,2A335,2A3,3,Apprentice/Semiskilled,apprentice,,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A335,2A335,2A335,2A335|3,2A335|3|,USAF 1Z 2A335 (Apprentice/Semiskilled) : ,2a335:3:_:1a7c688e79
base,USAF,1Z,SPECIAL WARFARE,2A337,2A3,3,Apprentice/Semiskilled,apprentice,,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A337,2A337,2A337,2A337|3,2A337|3|,USAF 1Z 2A337 (Apprentice/Semiskilled) : ,2a337:3:_:31fc677fe2
base,USAF,1Z,SPECIAL WARFARE,2A353,2A3,5,Journeyman/Skilled,journeyman,Tactical Aircraft Maintenance,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A353,2A353,2A353,2A353|5,2A353|5|,USAF 1Z 2A353 (Journeyman/Skilled) : Tactical Aircraft Maintenance,2a353:5:_:576d575bd5
shred,USAF,2A,AEROSPACE MAINTENANCE,2A353,2A3,5,Journeyman/Skilled,journeyman,Tactical Aircraft Maintenance,E,"A-10, U-2","A-10,U-2",false,false,3,2025-04-30,EnlClassStructue.pdf,2A353,2A353/E,2A353/E,2A353|5,2A353|5|E,"USAF 2A 2A353 (Journeyman/Skilled) : Tactical Aircraft Maintenance | Shred E: A-10, U-2",2a353:5:e:989958a433
shred,USAF,2A,AEROSPACE MAINTENANCE,2A353,2A3,5,Journeyman/Skilled,journeyman,Tactical Aircraft Maintenance,L,F-15,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A353,2A353/L,2A353/L,2A353|5,2A353|5|L,USAF 2A 2A353 (Journeyman/Skilled) : Tactical Aircraft Maintenance | Shred L: F-15,2a353:5:l:77267095c1
shred,USAF,2A,AEROSPACE MAINTENANCE,2A353,2A3,5,Journeyman/Skilled,journeyman,Tactical Aircraft Maintenance,M,F-16,F-16,false,false,3,2025-04-30,EnlClassStructue.pdf,2A353,2A353/M,2A353/M,2A353|5,2A353|5|M,USAF 2A 2A353 (Journeyman/Skilled) : Tactical Aircraft Maintenance | Shred M: F-16,2a353:5:m:37f53ed38f
base,USAF,1Z,SPECIAL WARFARE,2A354,2A3,5,Journeyman/Skilled,journeyman,Avionics Avionics,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A354,2A354,2A354,2A354|5,2A354|5|,USAF 1Z 2A354 (Journeyman/Skilled) : Avionics Avionics,2a354:5:_:ccc25f2f45
shred,USAF,2A,AEROSPACE MAINTENANCE,2A354,2A3,5,Journeyman/Skilled,journeyman,Avionics Avionics,A,F-22 Integrated Avionics,F-22,false,false,3,2025-04-30,EnlClassStructue.pdf,2A354,2A354/A,2A354/A,2A354|5,2A354|5|A,USAF 2A 2A354 (Journeyman/Skilled) : Avionics Avionics | Shred A: F-22 Integrated Avionics,2a354:5:a:af8f2216cc
shred,USAF,2A,AEROSPACE MAINTENANCE,2A354,2A3,5,Journeyman/Skilled,journeyman,Avionics Avionics,B,F-15 Avionics,F-15,false,false,3,2025-04-30,EnlClassStructue.pdf,2A354,2A354/B,2A354/B,2A354|5,2A354|5|B,USAF 2A 2A354 (Journeyman/Skilled) : Avionics Avionics | Shred B: F-15 Avionics,2a354:5:b:66a178f45f
base,USAF,1Z,SPECIAL WARFARE,2A355,2A3,5,Journeyman/Skilled,journeyman,Advanced Fighter Aircraft Avionics Integrated Avionics Integrated Avionics,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A355,2A355,2A355,2A355|5,2A355|5|,USAF 1Z 2A355 (Journeyman/Skilled) : Advanced Fighter Aircraft Avionics Integrated Avionics Integrated Avionics,2a355:5:_:55d3b4c356
shred,USAF,2A,AEROSPACE MAINTENANCE,2A355,2A3,5,Journeyman/Skilled,journeyman,Advanced Fighter Aircraft Avionics Integrated Avionics Integrated Avionics,A,F-22 Integrated Avionics,F-22,false,false,3,2025-04-30,EnlClassStructue.pdf,2A355,2A355/A,2A355/A,2A355|5,2A355|5|A,USAF 2A 2A355 (Journeyman/Skilled) : Advanced Fighter Aircraft Avionics Integrated Avionics Integrated Avionics | Shred A: F-22 Integrated Avionics,2a355:5:a:d53519a5c6
shred,USAF,2A,AEROSPACE MAINTENANCE,2A355,2A3,5,Journeyman/Skilled,journeyman,Advanced Fighter Aircraft Avionics Integrated Avionics Integrated Avionics,B,F-35,F-35,false,false,3,2025-04-30,EnlClassStructue.pdf,2A355,2A355/B,2A355/B,2A355|5,2A355|5|B,USAF 2A 2A355 (Journeyman/Skilled) : Advanced Fighter Aircraft Avionics Integrated Avionics Integrated Avionics | Shred B: F-35,2a355:5:b:90caf83d88
base,USAF,1Z,SPECIAL WARFARE,2A357,2A3,5,Journeyman/Skilled,journeyman,Generation) Generation) Generation) Tactical Aircraft Maintenance (5th,,,,false,false,3,2025-04-30,EnlClassStructue.pdf,2A357,2A357,2A357,2A357|5,2A357|5|,USAF 1Z 2A357 (Journeyman/Skilled) : Generation) Generation) Generation) Tactical Aircraft Maintenance (5th,2a357:5:_:b36186b2d5
shred,USAF,2A,AEROSPACE MAINTENANCE,2A357,2A3,5,Journeyman/Skilled,journeyman,Generation) Generation) Generation) Tactical Aircraft Maintenance (5th,A,F-22,F-22,false,false,3,2025-04-30,EnlClassStructue.pdf,2A357,2A357/A,2A357/A,2A357|5,2A357|5|A,USAF 2A 2A357 (Journeyman/Skilled) : Generation) Generation) Generation) Tactical Aircraft Maintenance (5th | Shred A: F-22,2a357:5:a:b6b8a03cde
